Word,Freq,Rank
anxiety,14,1049
move,14,1050
dinner,14,1051
alarm,14,1052
engagement,14,1053
prepared,14,1054
ball,14,1055
campbells,14,1056
"dixon,",14,1057
crown,14,1058
consequence,13,1059
gentle,13,1060
"character,",13,1061
satisfaction,13,1062
isabella's,13,1063
rational,13,1064
easily,13,1065
daughter's,13,1066
agree,13,1067
"daughter,",13,1068
tolerably,13,1069
catch,13,1070
fault,13,1071
willing,13,1072
town,13,1073
guess,13,1074
drawn,13,1075
connexion,13,1076
husband,13,1077
favourable,13,1078
useful,13,1079
mention,13,1080
difficulties,13,1081
altogether,13,1082
parties,13,1083
service,13,1084
stood,13,1085
goddard,13,1086
placed,13,1087
acquaintance.,13,1088
inferior,13,1089
"acquaintance,",13,1090
to.,13,1091
"visit,",13,1092
martin's,13,1093
"better,",13,1094
man.,13,1095
fit,13,1096
arrangement,13,1097
remained,13,1098
imagined,13,1099
admired,13,1100
value,13,1101
mother's,13,1102
"""yes,""",13,1103
"""as",13,1104
don't,13,1105
"directly,",13,1106
effect,13,1107
tender,13,1108
waiting,13,1109
refuse,13,1110
"least,",13,1111
feelings.,13,1112
angry,13,1113
"present,",13,1114
disappointment,13,1115
belong,13,1116
deep,13,1117
"it,""",13,1118
listen,13,1119
conduct,13,1120
"else,",13,1121
dreadful,13,1122
tone,13,1123
"come,",13,1124
party.,13,1125
"cold,",13,1126
remain,13,1127
paid,13,1128
over.,13,1129
"situation,",13,1130
burst,13,1131
dixon,13,1132
play,13,1133
hold,12,1134
"conversation,",12,1135
"life,",12,1136
there.,12,1137
"affection,",12,1138
"""poor",12,1139
"""they",12,1140
"them.""",12,1141
"true,",12,1142
"""dear",12,1143
"own,",12,1144
important,12,1145
occupied,12,1146
alone,12,1147
`i,12,1148
break,12,1149
invite,12,1150
become,12,1151
happiness.,12,1152
former,12,1153
"child,",12,1154
friendly,12,1155
truly,12,1156
too.,12,1157
"been,",12,1158
"circumstances,",12,1159
compliments,12,1160
acknowledge,12,1161
liked,12,1162
chosen,12,1163
endeavour,12,1164
grateful,12,1165
note,12,1166
deserve,12,1167
thorough,12,1168
happy.,12,1169
"general,",12,1170
naturally,12,1171
immediate,12,1172
fancying,12,1173
evidently,12,1174
order,12,1175
purpose,12,1176
observed,12,1177
harriet;,12,1178
be;,12,1179
"voice,",12,1180
hundred,12,1181
expecting,12,1182
"smiling,",12,1183
receiving,12,1184
blind,12,1185
for.,12,1186
desirable,12,1187
following,12,1188
so;,12,1189
produced,12,1190
trouble,12,1191
behind,12,1192
on.,12,1193
"""miss",12,1194
safe,12,1195
suit,12,1196
"""upon",12,1197
heart.,12,1198
honour,12,1199
"manners,",12,1200
invited,12,1201
induced,12,1202
offer,12,1203
"ago,",12,1204
"account,",12,1205
views,12,1206
secret,12,1207
act,12,1208
"wrong,",12,1209
recollect,12,1210
piece,12,1211
consciousness,12,1212
"soon,",12,1213
"yet,",12,1214
side.,12,1215
intended,12,1216
excepting,12,1217
consideration,12,1218
"door,",12,1219
history,12,1220
avoid,12,1221
laugh,12,1222
dance,12,1223
disagreeable,11,1224
