Word,Freq,Rank
going,83,232
it's,83,233
half,83,234
he's,82,235
new,82,236
"and,",82,237
does,82,238
"i,",82,239
"stubb,",82,240
seem,81,241
hands,81,242
sometimes,80,243
"ship,",80,244
strange,80,245
seems,79,246
life,78,247
stood,78,248
world,77,249
"which,",77,250
because,77,251
"ye,",77,252
ship's,77,253
am,76,254
ere,76,255
moby,76,256
whale.,75,257
stand,75,258
always,75,259
wild,75,260
black,75,261
standing,75,262
"time,",74,263
water,73,264
hold,73,265
"whales,",72,266
give,72,267
why,72,268
young,72,269
times,72,270
pequod,72,271
"boat,",71,272
"head,",70,273
"""the",69,274
put,69,275
place,69,276
body,69,277
"but,",69,278
"queequeg,",69,279
present,69,280
starbuck,69,281
known,68,282
vast,68,283
dead,68,284
beneath,68,285
whale;,68,286
"aye,",68,287
ahab's,68,288
sight,67,289
hard,67,290
living,66,291
"this,",66,292
"here,",66,293
that's,66,294
also,65,295
large,65,296
having,65,297
"again,",65,298
"deck,",65,299
crew,65,300
cannot,64,301
line,64,302
moment,64,303
keep,64,304
often,64,305
four,63,306
rather,63,307
sea.,63,308
set,62,309
looked,62,310
"oh,",62,311
years,61,312
me.,61,313
"men,",61,314
end,61,315
lay,60,316
"way,",60,317
"one,",60,318
night,60,319
"too,",60,320
within,59,321
near,59,322
"hand,",59,323
face,59,324
matter,58,325
general,58,326
turned,58,327
"starbuck,",58,328
god,57,329
open,57,330
i'll,57,331
true,56,332
point,56,333
reason,56,334
iron,56,335
left,56,336
however,55,337
feel,55,338
since,55,339
peculiar,55,340
perhaps,55,341
looking,55,342
live,55,343
call,54,344
ships,54,345
"who,",54,346
find,53,347
days,53,348
best,53,349
sail,53,350
better,53,351
mind,53,352
further,53,353
"side,",53,354
turn,52,355
heart,52,356
least,52,357
them.,52,358
there's,52,359
goes,51,360
length,51,361
"water,",51,362
less,51,363
"all,",51,364
began,51,365
next,51,366
entire,51,367
hear,50,368
hundred,50,369
mr.,50,370
thousand,50,371
taking,50,372
"you,",50,373
second,50,374
"yet,",50,375
sun,50,376
case,49,377
instant,49,378
took,49,379
fine,49,380
comes,49,381
arm,49,382
leviathan,48,383
taken,48,384
order,48,385
"sir,",48,386
slowly,48,387
turning,48,388
grand,48,389
man's,48,390
"was,",48,391
curious,48,392
deck,48,393
lower,48,394
"up,",47,395
close,47,396
voyage,47,397
"indeed,",47,398
forth,47,399
pequod's,47,400
name,46,401
harpooneer,46,402
suddenly,46,403
"captain,",46,404
business,46,405
broad,46,406
jonah,46,407
several,46,408
"for,",46,409
eye,45,410
thee,45,411
above,45,412
"night,",45,413
kept,45,414
coming,45,415
leg,45,416
touching,44,417
run,44,418
themselves,44,419
nantucket,44,420
air,44,421
used,44,422
got,44,423
whatever,43,424
making,43,425
indian,43,426
mighty,43,427
english,43,428
enough,43,429
dark,43,430
"on,",43,431
ivory,43,432
running,43,433
book,42,434
"well,",42,435
noble,42,436
ten,42,437
myself,42,438
light,42,439
common,42,440
word,42,441
means,42,442
mere,41,443
whom,41,444
deep,41,445
fish,41,446
"day,",41,447
oil,41,448
told,41,449
caught,41,450
rolled,41,451
"when,",41,452
sea;,41,453
gone,40,454
cut,40,455
sat,40,456
wide,40,457
whalemen,40,458
particular,40,459
especially,40,460
straight,40,461
quite,40,462
"though,",40,463
broken,40,464
concerning,40,465
"last,",40,466
lord,39,467
behind,39,468
"air,",39,469
struck,39,470
knew,39,471
harpoon,39,472
wondrous,39,473
"out,",38,474
brought,38,475
lost,38,476
seas,38,477
ocean,38,478
death,38,479
green,38,480
board,38,481
various,38,482
boat's,38,483
"""and",37,484
placed,37,485
around,37,486
mortal,37,487
nigh,37,488
"eyes,",37,489
itself,37,490
human,37,491
five,37,492
felt,37,493
gave,37,494
plainly,37,495
makes,37,496
oh!,37,497
leaving,36,498
therefore,36,499
"us,",36,500
"""what",36,501
work,36,502
wind,36,503
land,36,504
"yes,",36,505
soul,36,506
story,36,507
anything,36,508
single,36,509
"nevertheless,",36,510
"long,",36,511
savage,36,512
people,36,513
"thee,",36,514
art,35,515
harpooneers,35,516
time.,35,517
sharp,35,518
ready,35,519
chance,35,520
"back,",35,521
"more,",35,522
them;,35,523
given,35,524
"""aye,",35,525
"world,",34,526
"in,",34,527
voice,34,528
"other,",34,529
nearly,34,530
all.,34,531
bear,34,532
"voyage,",34,533
famous,34,534
chase,34,535
holding,34,536
indeed,34,537
help,34,538
seeing,34,539
sudden,34,540
"flask,",34,541
dick,33,542
"said,",33,543
clear,33,544
account,33,545
passed,33,546
sailors,33,547
red,33,548
blue,33,549
what's,33,550
bottom,33,551
turns,33,552
flask,33,553
sailor.,33,554
bones,32,555
fixed,32,556
speak,32,557
"boats,",32,558
fell,32,559
shot,32,560
ship.,32,561
"no,",32,562
cape,32,563
already,32,564
"however,",32,565
says,32,566
held,32,567
darted,32,568
unknown,32,569
heavy,32,570
completely,32,571
morning,32,572
hardly,32,573
sound,32,574
there;,32,575
sailed,32,576
waters,32,577
"times,",32,578
"bildad,",32,579
natural,32,580
"crew,",32,581
de,32,582
greenland,32,583
aloft,31,584
blood,31,585
short,31,586
there.,31,587
there!,31,588
"himself,",31,589
seamen,31,590
want,31,591
drawing,31,592
again.,31,593
show,31,594
mark,31,595
fast,31,596
somehow,30,597
devil,30,598
fifty,30,599
tail,30,600
monster,30,601
upper,30,602
american,30,603
else,30,604
really,30,605
parts,30,606
"perhaps,",30,607
sure,30,608
sign,30,609
bed,30,610
"""but",30,611
"be,",30,612
fair,30,613
won't,30,614
during,30,615
carried,30,616
cast,30,617
cabin,30,618
"down,",30,619
remained,30,620
"pequod,",30,621
sailing,30,622
try,29,623
"fish,",29,624
fire,29,625
chief,29,626
sleep,29,627
considering,29,628
final,29,629
head.,29,630
heads,29,631
stranger,29,632
top,29,633
proper,29,634
"therefore,",29,635
"fishery,",29,636
craft,29,637
"done,",29,638
"away,",29,639
spout,29,640
king,28,641
huge,28,642
either,28,643
pretty,28,644
"nantucket,",28,645
distance,28,646
entirely,28,647
forward,28,648
possibly,28,649
"besides,",28,650
idea,28,651
i.,28,652
tossed,28,653
"itself,",28,654
rest,28,655
low,28,656
become,28,657
man.,28,658
cry,28,659
sailor,28,660
done,28,661
"moment,",28,662
"thing,",28,663
object,28,664
strangely,28,665
d'ye,28,666
rising,28,667
ancient,27,668
waves,27,669
"""he",27,670
passage,27,671
form,27,672
mate,27,673
hours,27,674
"to,",27,675
deck.,27,676
"her,",27,677
"look,",27,678
flying,27,679
wooden,27,680
stands,27,681
none,27,682
i've,27,683
eyeing,27,684
course,27,685
giving,27,686
me;,27,687
sideways,27,688
rolling,27,689
wholly,27,690
except,27,691
use,27,692
peleg,27,693
"line,",27,694
ahab.,27,695
alone,26,696
"not,",26,697
view,26,698
killed,26,699
"things,",26,700
lie,26,701
floating,26,702
enormous,26,703
vessel,26,704
generally,26,705
mass,26,706
air.,26,707
previous,26,708
considerable,26,709
act,26,710
didn't,26,711
getting,26,712
touch,26,713
queequeg's,26,714
creature,26,715
across,26,716
according,26,717
tashtego,26,718
"gentlemen,",26,719
hoisted,26,720
altogether,25,721
strike,25,722
received,25,723
can't,25,724
seldom,25,725
carry,25,726
royal,25,727
fresh,25,728
coffin,25,729
rope,25,730
home,25,731
leaning,25,732
seated,25,733
unless,25,734
middle,25,735
suppose,25,736
hung,25,737
somewhat,25,738
"bed,",25,739
together,25,740
certainly,25,741
i'm,25,742
saying,25,743
"light,",25,744
one.,25,745
plain,25,746
takes,25,747
cutting,25,748
hope,25,749
"will,",25,750
o,25,751
pointed,25,752
pip,25,753
carpenter,25,754
queer,24,755
thirty,24,756
nature,24,757
"seas,",24,758
thrown,24,759
dutch,24,760
"mate,",24,761
started,24,762
thinking,24,763
third,24,764
instead,24,765
"god,",24,766
bearing,24,767
twenty,24,768
born,24,769
bodily,24,770
skeleton,24,771
whales.,24,772
"life,",24,773
man;,24,774
start,24,775
lance,24,776
sails,24,777
"""there",23,778
strong,23,779
six,23,780
kind,23,781
purpose,23,782
manner,23,783
different,23,784
watery,23,785
believe,23,786
others,23,787
stop,23,788
became,23,789
foot,23,790
watch,23,791
followed,23,792
hour,23,793
"tail,",23,794
bone,23,795
"over,",23,796
feeling,23,797
similar,23,798
real,23,799
sweet,23,800
read,23,801
fact,23,802
dropped,23,803
suspended,23,804
"peleg,",23,805
bildad,23,806
secret,23,807
brow,23,808
sharks,23,809
late,22,810
"leviathan,",22,811
hast,22,812
"mouth,",22,813
bulk,22,814
kill,22,815
free,22,816
species,22,817
regular,22,818
drop,22,819
easy,22,820
"soul,",22,821
cold,22,822
thick,22,823
air;,22,824
jet,22,825
talk,22,826
fiery,22,827
lines,22,828
mariners,22,829
passing,22,830
ran,22,831
"short,",22,832
drew,22,833
commanded,22,834
steel,22,835
"also,",22,836
ground,22,837
bows,22,838
pass,22,839
glance,22,840
visible,22,841
ahab;,22,842
"off,",22,843
owing,22,844
gazing,22,845
stubb's,22,846
st.,22,847
grow,21,848
hearts,21,849
besides,21,850
mouth,21,851
learned,21,852
fear,21,853
masts,21,854
"oil,",21,855
forty,21,856
miles,21,857
eight,21,858
again;,21,859
"""it",21,860
silent,21,861
"land,",21,862
that.,21,863
so.,21,864
exactly,21,865
darkness,21,866
"place,",21,867
house,21,868
teeth,21,869
filled,21,870
swift,21,871
fellow,21,872
flew,21,873
thoughts,21,874
precisely,21,875
doubt,21,876
hot,21,877
hidden,21,878
"instant,",21,879
looks,21,880
knows,21,881
deadly,21,882
beat,21,883
"cabin,",21,884
gold,21,885
heaven,21,886
power,21,887
arms,21,888
mast-head,21,889
forehead,21,890
smoke,21,891
wonder,21,892
complete,21,893
below,21,894
"waters,",21,895
hammer,21,896
dashed,21,897
"leg,",21,898
remains,21,899
level,21,900
pulling,21,901
swimming,20,902
jaws,20,903
"ocean,",20,904
french,20,905
"""a",20,906
jaw,20,907
'tis,20,908
finally,20,909
whale-ship,20,910
boat;,20,911
mild,20,912
"part,",20,913
creatures,20,914
us.,20,915
formed,20,916
drawn,20,917
quick,20,918
way.,20,919
door,20,920
sitting,20,921
"were,",20,922
original,20,923
fancy,20,924
fain,20,925
'em,20,926
on.,20,927
spare,20,928
soft,20,929
higher,20,930
"see,",20,931
now;,20,932
degree,20,933
slightest,20,934
lofty,20,935
here.,20,936
laid,20,937
captain's,20,938
hence,20,939
"harpoon,",20,940
here's,20,941
water;,20,942
instances,20,943
blow,20,944
skin,20,945
"end,",20,946
pull,20,947
"body,",19,948
now.,19,949
world.,19,950
"earth,",19,951
empty,19,952
"""in",19,953
calm,19,954
battle,19,955
holy,19,956
coast,19,957
stove,19,958
"bow,",19,959
striking,19,960
directly,19,961
bit,19,962
lies,19,963
separate,19,964
mean,19,965
thinks,19,966
ain't,19,967
following,19,968
tall,19,969
words,19,970
number,19,971
weather,19,972
"harpooneer,",19,973
interval,19,974
"morning,",19,975
break,19,976
yellow,19,977
truth,19,978
outer,19,979
instantly,19,980
hat,19,981
quickly,19,982
burst,19,983
former,19,984
"bows,",19,985
cabin.,19,986
speaking,19,987
"hands,",19,988
merely,19,989
hanging,19,990
starbuck's,19,991
mates,19,992
evinced,19,993
golden,19,994
invested,19,995
attached,19,996
steelkilt,19,997
dat,19,998
stern,18,999
south,18,1000
ordinary,18,1001
"may,",18,1002
front,18,1003
regarded,18,1004
island,18,1005
boat.,18,1006
distant,18,1007
it?,18,1008
needs,18,1009
"about,",18,1010
swung,18,1011
horn,18,1012
bright,18,1013
ha!,18,1014
mine,18,1015
warm,18,1016
gigantic,18,1017
opposite,18,1018
crossing,18,1019
crew.,18,1020
possible,18,1021
dropping,18,1022
beyond,18,1023
otherwise,18,1024
prodigious,18,1025
terrible,18,1026
whaleman,18,1027
lying,18,1028
"fire,",18,1029
pagan,18,1030
precise,18,1031
"by,",18,1032
"of,",18,1033
"if,",18,1034
solitary,18,1035
profound,18,1036
person,18,1037
men.,18,1038
woe,18,1039
aspect,18,1040
"sun,",18,1041
it!,18,1042
gives,18,1043
regularly,18,1044
circle,18,1045
die,18,1046
side;,18,1047
consider,18,1048
spread,18,1049
reached,18,1050
let's,18,1051
sir;,18,1052
hailed,18,1053
intervals,18,1054
"know,",18,1055
remain,18,1056
dignity,18,1057
hull,18,1058
fishermen,18,1059
"pip,",18,1060
whiteness,18,1061
"heart,",17,1062
"word,",17,1063
"teeth,",17,1064
yards,17,1065
modern,17,1066
"""that",17,1067
forced,17,1068
bring,17,1069
important,17,1070
largest,17,1071
"he,",17,1072
engaged,17,1073
pursuit,17,1074
hollow,17,1075
deeper,17,1076
"nor,",17,1077
"ships,",17,1078
presented,17,1079
himself.,17,1080
thrust,17,1081
wonderful,17,1082
midnight,17,1083
"fact,",17,1084
harpoons,17,1085
room,17,1086
ye?,17,1087
"together,",17,1088
"still,",17,1089
thereby,17,1090
"why,",17,1091
duty,17,1092
previously,17,1093
all;,17,1094
side.,17,1095
smoking,17,1096
dragged,17,1097
awful,17,1098
"length,",17,1099
leave,17,1100
spite,17,1101
question,17,1102
hint,17,1103
"days,",17,1104
vain,17,1105
swiftly,17,1106
likewise,17,1107
"do,",17,1108
"thus,",17,1109
native,17,1110
intense,17,1111
"wind,",17,1112
loose,17,1113
dost,17,1114
"""thou",17,1115
originally,17,1116
seized,17,1117
"while,",17,1118
rapidly,17,1119
"matter,",17,1120
honour,17,1121
continually,17,1122
blubber,17,1123
lowered,17,1124
fedallah,17,1125
swim,16,1126
god's,16,1127
god!,16,1128
everything,16,1129
head;,16,1130
bound,16,1131
mystic,16,1132
meet,16,1133
"""oh,",16,1134
content,16,1135
virtue,16,1136
carries,16,1137
putting,16,1138
keen,16,1139
pay,16,1140
answer,16,1141
perils,16,1142
love,16,1143
"arm,",16,1144
"whalemen,",16,1145
inches,16,1146
negro,16,1147
worse,16,1148
repeated,16,1149
drive,16,1150
fairly,16,1151
sought,16,1152
"room,",16,1153
trying,16,1154
company,16,1155
"shipmates,",16,1156
raised,16,1157
kings,16,1158
actually,16,1159
understand,16,1160
then.,16,1161
cause,16,1162
life.,16,1163
to.,16,1164
this;,16,1165
legs,16,1166
fatal,16,1167
flukes,16,1168
circumstance,16,1169
past,16,1170
died,16,1171
father,16,1172
fully,16,1173
man!,16,1174
amid,16,1175
fall,16,1176
base,16,1177
thee;,16,1178
"stern,",16,1179
added,16,1180
hinted,16,1181
rose,16,1182
sent,16,1183
"bulwarks,",16,1184
hunters,16,1185
uncommon,16,1186
friend,16,1187
he'll,16,1188
rise,16,1189
steady,16,1190
advance,16,1191
precious,16,1192
"tashtego,",16,1193
"daggoo,",16,1194
ship;,16,1195
stubb.,16,1196
scientific,16,1197
swam,16,1198
surface,16,1199
mad,16,1200
oars,16,1201
immediately,15,1202
"least,",15,1203
"his,",15,1204
boiling,15,1205
one;,15,1206
bore,15,1207
history,15,1208
christian,15,1209
wake,15,1210
"sir.""",15,1211
"sail,",15,1212
vicinity,15,1213
whenever,15,1214
quietly,15,1215
more.,15,1216
leaves,15,1217
winds,15,1218
"myself,",15,1219
orders,15,1220
"round,",15,1221
earthly,15,1222
unaccountable,15,1223
this:,15,1224
"circumstances,",15,1225
nameless,15,1226
floated,15,1227
proved,15,1228
"feet,",15,1229
afterwards,15,1230
world's,15,1231
"table,",15,1232
supper,15,1233
chest,15,1234
"seen,",15,1235
showed,15,1236
tried,15,1237
save,15,1238
concluded,15,1239
inside,15,1240
watching,15,1241
exceedingly,15,1242
step,15,1243
distinct,15,1244
terrors,15,1245
hitherto,15,1246
"eye,",15,1247
seas.,15,1248
"death,",15,1249
escape,15,1250
eternal,15,1251
water.,15,1252
up.,15,1253
captured,15,1254
somewhere,15,1255
out.,15,1256
whale!,15,1257
so;,15,1258
"along,",15,1259
numerous,15,1260
longer,15,1261
"meantime,",15,1262
grey,15,1263
feet.,15,1264
"aloft,",15,1265
solid,15,1266
cruising,15,1267
mast-heads,15,1268
"boys,",15,1269
beheld,15,1270
sir.,15,1271
"it.""",15,1272
"thought,",14,1273
"years,",14,1274
moving,14,1275
twelve,14,1276
frequently,14,1277
special,14,1278
respect,14,1279
supposed,14,1280
pipe,14,1281
"sharks,",14,1282
"jaw,",14,1283
year,14,1284
vessels,14,1285
throw,14,1286
bold,14,1287
thousands,14,1288
"rigging,",14,1289
picture,14,1290
yourself,14,1291
not.,14,1292
"true,",14,1293
knowing,14,1294
invisible,14,1295
jolly,14,1296
tormented,14,1297
endless,14,1298
"craft,",14,1299
pushed,14,1300
spot,14,1301
careful,14,1302
centre,14,1303
dart,14,1304
wrinkled,14,1305
fill,14,1306
mounted,14,1307
"face,",14,1308
breaking,14,1309
day.,14,1310
beginning,14,1311
slid,14,1312
troubled,14,1313
aside,14,1314
hunted,14,1315
on;,14,1316
wood,14,1317
whence,14,1318
planted,14,1319
brave,14,1320
fail,14,1321
marble,14,1322
age,14,1323
grew,14,1324
utmost,14,1325
continual,14,1326
silently,14,1327
gods,14,1328
"lord,",14,1329
"home,",14,1330
pictures,14,1331
souls,14,1332
itself.,14,1333
furnished,14,1334
"before,",14,1335
"substance,",14,1336
casks,14,1337
perilous,14,1338
thunder,14,1339
"""look",14,1340
grown,14,1341
fro,14,1342
carrying,14,1343
"""all",14,1344
pequod.,14,1345
ends,14,1346
shark,14,1347
"saying,",14,1348
"board,",14,1349
revealed,14,1350
before.,14,1351
"calm,",14,1352
latter,14,1353
last.,14,1354
yield,14,1355
"mind,",14,1356
heave,14,1357
stubb;,14,1358
fishery,14,1359
torn,14,1360
"sight,",14,1361
whale-boat,14,1362
lifted,14,1363
ii.,14,1364
chiefly,14,1365
marked,14,1366
"surface,",14,1367
customary,14,1368
terror,14,1369
seizing,14,1370
forecastle,14,1371
don,14,1372
pale,13,1373
gay,13,1374
glancing,13,1375
ye!,13,1376
country,13,1377
motion,13,1378
ponderous,13,1379
weight,13,1380
"deep,",13,1381
afraid,13,1382
mention,13,1383
reference,13,1384
"these,",13,1385
immense,13,1386
main,13,1387
spermaceti,13,1388
polar,13,1389
setting,13,1390
pacific,13,1391
"""no,",13,1392
utterly,13,1393
sing,13,1394
rushed,13,1395
leaping,13,1396
send,13,1397
indirectly,13,1398
returned,13,1399
rare,13,1400
storm,13,1401
receiving,13,1402
glory,13,1403
"sailor,",13,1404
other's,13,1405
difference,13,1406
weary,13,1407
meant,13,1408
pleasant,13,1409
marvellous,13,1410
lives,13,1411
plenty,13,1412
clean,13,1413
planks,13,1414
death.,13,1415
working,13,1416
resolved,13,1417
evening,13,1418
sleeping,13,1419
met,13,1420
shouted,13,1421
considered,13,1422
hammock,13,1423
tore,13,1424
ill,13,1425
moved,13,1426
sprang,13,1427
subsequent,13,1428
closely,13,1429
drag,13,1430
glided,13,1431
alive,13,1432
civilized,13,1433
"hat,",13,1434
slightly,13,1435
seek,13,1436
gaze,13,1437
forming,13,1438
nevertheless,13,1439
immortal,13,1440
observed,13,1441
truly,13,1442
inserted,13,1443
lo!,13,1444
lightning,13,1445
son,13,1446
roman,13,1447
rush,13,1448
sides,13,1449
fore,13,1450
pointing,13,1451
eager,13,1452
sit,13,1453
starboard,13,1454
billows,13,1455
meanwhile,13,1456
prove,13,1457
gliding,13,1458
asked,13,1459
owners,13,1460
declared,13,1461
"iron,",13,1462
rushing,13,1463
advancing,13,1464
"""well,",13,1465
deemed,13,1466
sink,13,1467
that;,13,1468
"strange,",13,1469
"""he's",13,1470
neither,13,1471
crew;,13,1472
men;,13,1473
frantic,13,1474
"spring,",13,1475
starbuck;,13,1476
"moreover,",13,1477
token,13,1478
critical,13,1479
whales;,13,1480
daggoo,13,1481
mast,13,1482
readily,13,1483
flask.,13,1484
thing.,13,1485
fish.,13,1486
horizontal,13,1487
line.,13,1488
thin,13,1489
"case,",13,1490
hunt,13,1491
horrible,13,1492
skull,13,1493
"pull,",13,1494
radney,13,1495
alongside,13,1496
parsee,13,1497
pains,12,1498
prepared,12,1499
play,12,1500
sixty,12,1501
a.d.,12,1502
exceeding,12,1503
summer,12,1504
voyages,12,1505
southern,12,1506
ribs,12,1507
towing,12,1508
equal,12,1509
ashore,12,1510
"coast,",12,1511
answered,12,1512
wish,12,1513
lee,12,1514
probably,12,1515
hit,12,1516
impossible,12,1517
tied,12,1518
rear,12,1519
yonder,12,1520
falling,12,1521
in.,12,1522
reaching,12,1523
ourselves,12,1524
cook,12,1525
"somehow,",12,1526
jump,12,1527
sweep,12,1528
gabriel,12,1529
merchant,12,1530
helped,12,1531
connected,12,1532
partly,12,1533
"nay,",12,1534
crossed,12,1535
swinging,12,1536
howling,12,1537
ears,12,1538
oriental,12,1539
"yea,",12,1540
mixed,12,1541
lances,12,1542
ago,12,1543
"cases,",12,1544
cursed,12,1545
"landlord,",12,1546
carved,12,1547
landed,12,1548
"jonah,",12,1549
bad,12,1550
private,12,1551
violent,12,1552
"come,",12,1553
big,12,1554
lighted,12,1555
then;,12,1556
spoken,12,1557
employed,12,1558
pulled,12,1559
hair,12,1560
back.,12,1561
"meanwhile,",12,1562
continued,12,1563
flame,12,1564
heat,12,1565
dry,12,1566
together;,12,1567
piled,12,1568
shook,12,1569
bent,12,1570
signs,12,1571
worth,12,1572
stuff,12,1573
"harpooneers,",12,1574
here;,12,1575
individual,12,1576
gain,12,1577
"pacific,",12,1578
that?,12,1579
tapering,12,1580
"sailors,",12,1581
buried,12,1582
centuries,12,1583
shadow,12,1584
opening,12,1585
jonah's,12,1586
us;,12,1587
command,12,1588
"hence,",12,1589
hoisting,12,1590
"or,",12,1591
"lad,",12,1592
need,12,1593
locked,12,1594
resting,12,1595
feels,12,1596
"truth,",12,1597
roll,12,1598
"thou,",12,1599
soul.,12,1600
greater,12,1601
reach,12,1602
time;,12,1603
shake,12,1604
spirit,12,1605
nose,12,1606
whaler,12,1607
home.,12,1608
lived,12,1609
"watch,",12,1610
dying,12,1611
wise,12,1612
seen.,12,1613
forms,12,1614
scene,12,1615
"strength,",12,1616
bursting,12,1617
strain,12,1618
secured,12,1619
draw,12,1620
mrs.,12,1621
"""what's",12,1622
leading,12,1623
her.,12,1624
stout,12,1625
perceived,12,1626
practical,12,1627
magnitude,12,1628
"leeward,",12,1629
unseen,12,1630
becomes,12,1631
intent,12,1632
mate's,12,1633
heaving,12,1634
lively,12,1635
sorts,12,1636
split,12,1637
darting,12,1638
descend,12,1639
whalers,12,1640
sir,12,1641
external,12,1642
tossing,12,1643
simultaneously,12,1644
additional,12,1645
occasionally,12,1646
i'd,12,1647
"wake,",12,1648
pip!,12,1649
"blood,",12,1650
cunning,12,1651
deck;,12,1652
blind,12,1653
substance,12,1654
firmly,12,1655
oarsmen,12,1656
doubloon,12,1657
...,11,1658
animal,11,1659
own.,11,1660
monstrous,11,1661
swallowed,11,1662
quantity,11,1663
"whale.""",11,1664
shore,11,1665
spouts,11,1666
deal,11,1667
visit,11,1668
spouting,11,1669
pair,11,1670
capture,11,1671
lead,11,1672
(the,11,1673
northern,11,1674
"order,",11,1675
elsewhere,11,1676
return,11,1677
involuntarily,11,1678
extreme,11,1679
infallibly,11,1680
sadly,11,1681
phantom,11,1682
begin,11,1683
one's,11,1684
social,11,1685
"whaling,",11,1686
eat,11,1687
ice,11,1688
hearing,11,1689
loud,11,1690
interior,11,1691
muttered,11,1692
dim,11,1693
"enough,",11,1694
glass,11,1695
lengthwise,11,1696
throwing,11,1697
perpendicular,11,1698
grass,11,1699
central,11,1700
table,11,1701
space,11,1702
lips,11,1703
years',11,1704
cover,11,1705
night.,11,1706
lean,11,1707
bird,11,1708
"""do",11,1709
anchor,11,1710
jumped,11,1711
chanced,11,1712
other.,11,1713
coat,11,1714
"door,",11,1715
"little,",11,1716
concluding,11,1717
tomahawk,11,1718
keeping,11,1719
greatest,11,1720
months,11,1721
figure,11,1722
begins,11,1723
scarce,11,1724
"mates,",11,1725
"company,",11,1726
"gale,",11,1727
moody,11,1728
notice,11,1729
caused,11,1730
wife,11,1731
bow,11,1732
paused,11,1733
solemn,11,1734
seeking,11,1735
touched,11,1736
missing,11,1737
calls,11,1738
"whereas,",11,1739
observe,11,1740
direct,11,1741
fathoms,11,1742
fish;,11,1743
lonely,11,1744
naturally,11,1745
me?,11,1746
"intervals,",11,1747
up;,11,1748
gained,11,1749
sank,11,1750
naked,11,1751
wore,11,1752
fearful,11,1753
"ashore,",11,1754
breeze,11,1755
marks,11,1756
drink,11,1757
roared,11,1758
minutes,11,1759
follow,11,1760
"rest,",11,1761
painted,11,1762
food,11,1763
books,11,1764
yojo,11,1765
cases,11,1766
fitted,11,1767
decks,11,1768
"quarter-deck,",11,1769
officers,11,1770
"whale?""",11,1771
calmly,11,1772
pitch,11,1773
see.,11,1774
brain,11,1775
"whaleman,",11,1776
seven,11,1777
"below,",11,1778
"""captain",11,1779
"""yes,",11,1780
sight.,11,1781
